_id,title,content,image1,image2,date,__v,video
67572e6cb9e442ac3fe27b87,2pcChicken,"Hiii my mahal!!!!Datee tayooo kulitt mo kasiii eee hehehe i love youuuu, galing nung 99 2pcs chiken nooooo paniss kaa.. ayunn mahal kooo im gladd that kahit panoo e naka pag date tayo lumabas tayo kumain kahit saglit. Masaya akoo na pinipilimmo ako araw araw. Mahal ko sana hindi ka mapagod sa ugali koo. Sanaa napapasaya at naibibigay ko yung gusto mo mahal koo. Sorry mahal if most of the time hindi kita napag tutununan ng oras. Both po tayo busy mahal sa capstone sorry po talaga mahal koo i love youuu!! Mahal na mahal kita i love youuu so so muchh!!!🌻",1733766761083.jpg,1733766761239.jpg,2024-12-09T17:52:44.690Z,0,
67584a5a1403ee38f3f7a0fc,MY GIRL,Mahal koo this day was kind of sad for you my mahal. You were sad you were silent itried talking to you try to make you smile and all that doesnt seem to work i know ive been missing alot lately. But i promise once this is done ill cling to you like i always do. Mahal kung ano man po nararamdaman mo ngayon i hoope you share it. Sino pa po bang kakampi mo kundi ako dba mahal parasan mo ako kung hindi ka po makikipagtulungan i just hope we deal things na magkasama mahal ko. I love youuu so much mwaaa!! im yours always palagii mwa i love youuu.,1733839450205.jpg,1733839450239.jpg,2024-12-10T14:04:10.353Z,0,
67585f7b1403ee38f3f7a102,I don't Know ,Hindi ko alam bat ako bigla nadown or what. Nagaantay ako sa school pagpasok ko then bigla na lang ako nakaramdam ng  disappointment about sa sarili ko ? \r\n\r\nEwan eh basta bigla na lang ganun. Ayun pumasok po kayo late kasi nga napuyat ka din po kagabi tapos nag paconsult kayo then after kumain tayo lunch sabay tapos ayun uwian na. \r\n\r\nActually gusto ko na din umuwi kasi hindi ako makapag breakdown ng maayus sa school. Baka masabihan pa ng madrama kahit walang dahilan. \r\n\r\nWala eh sensitive talaga ako ngayon linggo. \r\n\r\nhahaha \r\n\r\nnag bubuild kami ni mama ng house ng cats kahit saglit natuwa ako kasi may bahay na pusa ko.\r\n \r\n\r\nSalamat po sa pagcall mahal ko. Kahit hindi naman talaga ako nagsasalita at tinulugan lang kita kanina. Salanat din sa advices po.\r\n\r\n\r\nSalamat kasi kinausap mo padin ako kahit ayaw ko talaga kumausap ng kahit sino kanina. \r\n\r\nI love youu mahal ko. miss na po kita.. Salamat po sa lahat para ngayon araw and goodluck sa capstone,1733844856416.jpeg,1733844858043.jpeg,2024-12-10T15:34:19.148Z,0,
6759aea5a475a3ca0e652d06,Reporting,"Ayun pumasok tayo para mag report lang hahaha. Pero atleast wala na tayong gagawin ay meron pa pala mag thesis pa pala tayo tapos mag aano exam. Gusto ko na matapos toh lahat nauubos energy ko eh. Ayun salamat po sa pagsama sa akin kumain ng lunch mahal ko at pagsama sa akin sa school kahit matagal. Also, sa pagcall sa akin salamat sa lahat mahal. \r\n\r\nAkala ko naman kayo mauuna magprepresent kami pala mauuna. Ayun pero okay na din yan para matapos na. Wala na tayong real-time picture mahal Haist... Busy kasi tayo eh.\r\n\r\nAnyways, Ayun hindi po muna ako mag lalagay picture paulit ulit na picture natin eh. Sige na po tulog na ako. Babye mwuahhhhhhhhhhhh\r\n\r\nHindi pala pwede walang picture \r\n-.-",1733930659438.jpg,1733930659950.jpg,2024-12-11T15:24:21.052Z,0,
6759e00aa475a3ca0e652d0f,🌻,Hello mahal sorry poo late na ko nakapag diary tinapos ko pa pp mga few adjustments ng system. Mahal ko sorry po kasi nag tampo ka kanina i love youu mahal ko also pasensya na po if puro ako selpon kanina. Mahal defense nyo na po bukas and final na po sooo goodluck my mahal! I love youuu so so much!! Mwaaa goodnight poo my mahal!!!,1733943303816.jpg,1733943305589.jpg,2024-12-11T18:55:06.630Z,0,
675af30ea475a3ca0e652d17,Defense Day For My Mahal✨,"Hiii mahal koooo, this day started by you preparing for your presentation, pumunta ka sa school nag present while tulog pa ako. Then you were upset and sad then you go home rest then gumawa kana ng revision test data. Mahal ko iam very very proud all the hardships youve done. I love youuu so much palagi we will get over this together, you and i forever i love youu so so much my mahal!",1734013707210.jpg,1734013709514.jpg,2024-12-12T14:28:30.647Z,0,
675afa5aa475a3ca0e652d1d,failed?,Hndi ko alam bat ang arte ni dean. Bat nag pa defense pa eh nagdefense na noong nakaraan dagdagtuloy labahan ko. \r\n\r\nhindi lang naman ako nakapag salita sa presentation kanina. Nag sorry si Josh pero hindi ako kay josh galit kay pres. \r\n\r\nnagtatampo na ako sa kagroup ko kasi sila na lang dalawa naguusap pati kanina sa presentation sila dalwa nag uusap ako display lang. \r\n\r\nHaist. Nakakapagod na kasi imintindi ng tao... \r\n\r\nNaiinis na ako \r\n\r\nAyun hindi kita nakita kasi hindi tayo nag kita. \r\npero natawag ka naman kaso wala din ako sa mood kanina. tapos hindi din naman tayo makapagusap ng maayus kasi may ginagawa ako. \r\n\r\nTapos ayun nawawalan na ako ng sense sa mundo hhahah! \r\n\r\nanyways I love you mahal salamat po kanina 😘,1734015577183.jpeg,1734015577660.png,2024-12-12T14:59:38.096Z,0,
675c4fa1a475a3ca0e652d24,Developer yarn,"Hello mahal spent this day na nagising ako 12 na hahshah sakit ng ulo ko and sakit din ulo moo, well my mahal spent the day doing revision and some designgs for the project. Im glad that nagugustohan mo na mag dev promise para sa ikaka buti natin yan sa future. Just learn and learn lngg mahal kaya yann!!! Matutuunan mo din maigi yan its not the coding ee its the logic ee to breakdown processes, galingan mo lng revision kaya mo yann!!",1734102942510.jpg,1734102945043.jpeg,2024-12-13T15:15:45.063Z,0,
675d78eaa475a3ca0e652d37,Super Late Entry,\r\nAyun mahal nakalimutan ko mag sulat sa diary natin pansensya na po. \r\n\r\nTapos mahal ko ayun nag decide ako mag design noong expense tracker kahapon ang saya tapos gumawa ako ng test data tapos naglaro tayo nila grace ng ML hahaha ang galing ni graceeeee!!! \r\n\r\nAnyways salamat po kahapon ahhh kasi naglalaan ka ng oras i love you...i miss you,1734179049256.jpg,1734179050125.jpg,2024-12-14T12:24:10.544Z,0,
675d9548a475a3ca0e652d3b,Namalengke miss na miss kana,Hello mahal hindi na naman tayo nakapag usap ng matagal i love youuu so muchhh. Miss kita kanina pa alam mo ba yun huhuhu busyy kaaaaa. I miss youuu tas tinulugan pa ko ng mahal ko ayunnn aytsss mahal kooo mag review po ikaw haa pakopya hehehe. Mahal kooo tho hindi tayo nakapagusap ngayon ng matagal ee im still happy kasi you are living your life with out thinking of me hindi naman sya masama peroo alam mo yun you are finally learning na hindi lang sakin iikot mundo mo. We are connected by love of course nothing can seperate us we love each other through and through. So im happy mahal i love youuu so so much mahal kooo!!!,1734186308927.jpg,1734186311303.jpg,2024-12-14T14:25:12.438Z,0,
675da5d8a475a3ca0e652d42,NOT LATE ENTRY,ayun mahal tanghali ka na po nagising tapos kinuha mo certificate mo sa san mateo. Tapos kami ni mama namalengke para po sa tindahan namin. Tapos pagdating ko ng bahay ayun antok na antok ako chinat po lita kasi miss na kita kaso dahil sa antok ko😭. Natulugan kitaaa huhuhu. Tapos paggising ko inayus namin tdisplay sa tindahan tapos sakto naman na  dumating tita ko at nagaya sa kanila. 😭Ayun mahal tapus kumain kami uminom tapos miss na kita sobra!! Hinahanap ka ni mama tinatanong kung pupunta ka ba daw bukas sabi ko hindi kasi may pupuntahan ka. This November to December unti lang days natin magkasama. \r\n\r\nI hope mahal you are okay. Feeling ko stress and pagod ka din po kasi nag dedevelop ka today tapos ang aga mo din po magpahinga. Also mahal sorry for disturbing your rest tonight. \r\n\r\nI love you i miss you I hope after all of this we can have time to bond more. \r\n\r\nI love you I misss youh Good night My mahal koo mwuahhh... P.s hindi na ako nakareview but I will read handouts tonight while nagpapatulog,1734190548406.jpg,1734190550784.jpg,2024-12-14T15:35:52.180Z,0,
675f01f840ecc1408666d95d,1st Simbang Gabi,Helloo mahal i was supposed to go there pooo sa inyoo kasii sunday but i have to attend gender reveal party for my kuya and ates baby soo yun then mahal kooo when i got home we had a little chat with during our call ang kulit ulit ng mahal koo peroo mahal na mahal ko sya and endup natulugan ko syaa kasi pagod din po mee and antok na antokkk tapos yunnn pag gisinng ko nag simbang gabi na ikaww mahal kooo!! Hoping nexttime makasama ako with you mahal ko i love youuu so so muchhh sorry for not being able to tend to you this past few weeks my mahal i was kind of busy din po pero hindi kita nakakalimutan im always considering you and i know naiintindihan mo why im super busy i love youyu so so much my mahal i love youuu!!,1734279672701.jpeg,1734279672724.jpeg,2024-12-15T16:21:12.798Z,0,
675f030840ecc1408666d961,Hindi ako Late namatay yung server,Hindi na Sunday eh Monday na. Ayun Goodluck mahal ko sa capstone defense niyo later also in our exams of course.\r\nIto ako nagrereview sa network pero wala talaga ako naiintindihan huhuhhuhuhu. Help me... \r\n\r\nnaiistress ako pero kailangan ko maging kalmado para magawa ko toh. Ayun hindi na namn tayo nag usap ng matagal kasi busy ka din po kahapon kasi pumunta ka sa gender reveal party ng pinsan mo. Then natulog ka tapos ayan nag code na. Tapos ako nagrereview kahapon ko pa nirereview tong itsm ayaw ko na kasi magmove on sa ITsm hahahaha. tapos ayun lang mahal miss na kita sana miss mo din ako mwuahhhh I love you good luck laterrrrrrrrrrrrrrr. ,1734279944480.png,1734279944482.jpg,2024-12-15T16:25:44.692Z,0,
676054806e547ff1e13c40b2,Exam/Presentation,"Hiii mahal kooooo, i was soo happy today not only that i passed the capstone but also i knew that if i passed this i will be able to progress you know alsooo hehehe na cuddle na kita ulit kaninaa lambing for my mahal hehehehe miss na miss na din po.kasii kitaa mahal and sadly i had to do our capstone first. Hindi naman sa ""aral muna bago landi"" but more like before we progress our relationship we have to build our future first mahak ko, im really glad to see you in my future my mahal! Glad and happy i love youuu so so much!! Please be my foreve mwaaa i love youuu so so muchh",1734366336723.jpg,1734366336740.jpg,2024-12-16T16:25:36.800Z,0,
67609bcd6e547ff1e13c40b9,mon 16 congrats mahal🥳,ayun Monday palang busy day ka na. Maaga ka pumasok para magdefense pero super worth it namam kasi pasadooo kayoo!!! Congrats mahalll ko napakaswerte ng kagroup mo sayoo.\r\n\r\nSana magkatime na tayo na hindi tayo nag aalala para magsurvive lang sa mga kaganapan. \r\nAyun congrats din po kasi we did so well sa exam kanina. I am happy na You are happy my mahal. \r\n\r\ndapat pala sinulit ko pangungulit mo kanina kaso wala tayo masasagot at all eh hahaha. \r\n\r\nAnyways hindi lang mga kagroup mo swerte sayo pati mga kaibigan mo.  Syempre Pati akooo pwwde ba mawala akooo hahaha! \r\nI am very thankful to Lord kasi hinayaan niya magtagpo ang mga landas natin. Mwuahhhh\r\n Enjoy your holidayyy mahal koo i love youuu so muchhh. Walang iwanan  okayyyy mwuah.\r\n\r\n\r\nwala na late na lahat ng entry natin hahaha,1734384589080.png,1734384589532.jpeg,2024-12-16T21:29:49.943Z,0,
67618da96e547ff1e13c40e5,TuesDate,Hiii mahal koo ayun ngaaa its tuesday last exam then ayunnn nagkita uss punta puregold then kumain tayooo siomai rice thenn fried noodles taposs nag exam na tayooo kulitan while nag rereview kopyahan while nag eexam thennn lumabas tayo kumain sa mcdo tho it was short i really enjoy seeing youu happy my mahal! Looking forward to creaye more moments with my mahal!!! I love youuu so so muchhh!!! Mwaa ,1734446505336.jpg,1734446505527.jpg,2024-12-17T14:41:45.594Z,0,
6761abed6e547ff1e13c40ec,Date ML,Edi wow bat nauna ka gumawa ng entry edi hindi mo nalagay yung ml Duhhh!!! \r\n\r\nhmmp. Ginawa natin nilibre mo akooo ng pagkain tapos nagtampo sa akin nagtampo ako sau nagkatampuhan tayo. Pero naend naman din maganda yung aral at inabot ng alasdose ng gabi kaka ml hahaha tuwang tuwa si grace eh tapos ikaw hindi padin alam kung sasama ng sem ender duhh I miss you mahal ko I love you,1734454251548.jpg,1734454252502.jpg,2024-12-17T16:50:53.101Z,0,
6762c35e6e547ff1e13c40f5,Last day ng school,"Ayun sem-ender pero hindi pa end para sa group namin tong sem na to. Well, wala naman po ganap sa akin ngayon nandito sa bahay ako natulog tapos nanaginip ng masama tungkol sayo. Tapos naglarooo ng ml pangpalipas ng oras. Sasayaw sana kaso tinamad kasi wala na sa katawan ko nakasanayan ko noon. \r\n\r\nAyun ikaw umalis nagout of town. Thank you kasi nachavhat mo padin ako. \r\n\r\nI love youuu po magingat lagi. I miss youu. \r\n\r\nwala na tayong masyadong picture hahaha Paulit ulit na lang nandito sa diary natin. \r\n\r\nsee you next year na poo ",1734525788439.jpeg,1734525789729.jpeg,2024-12-18T12:43:10.158Z,0,
6762dcd16e547ff1e13c40fc,Dec 18,Mahal ko sorry i wasnt able to tend to you now kasi we had a out of town get away i just want you to know that in every minute and seconds im thinking about you. Please dont be mad i just want you to grow because we really need to mahal we are about to enter ny phase of our lives i want you to be prepared i love you so much sorry! Mahal na mahal na mahal kitaa,1734532305322.jpg,1734532305383.jpg,2024-12-18T14:31:45.444Z,0,
67641f4b6e547ff1e13c410d,day 5 simbang gabi,Thank you mahal kasi pinili mo ako at nanatili ka dito sa tabi ko. Pasensya na nadadamay kita. Wag ka na po mag alala sa akin. I love you pooo mahal na mahal kita lagi. Wala naman po ganap sa akin ngayon araw bukod sa kadramahan ko. Kaya wala din po ako maikwekwento pasensya na po. I love youuu mahal salamat po as always mwuahhhhhhhhh.\r\n\r\nI miss you pooo sobra.,1734614859051.png,1734614859304.jpg,2024-12-19T13:27:39.402Z,0,
676437f86e547ff1e13c4119,Movie Night with mahal / Matrix,"Ayunn mahal day started na nag cocode ka while tulog akooo thenn nag simba ikaww ng gabii then nagusap tayo kasii you are not okay, mahal ko sana po next time masabi at wag mo po isawan makipag usap sakin. Mahal na mahal kitaa please dalawa tayo dto okayyyy please dont be mad please dont be angry at me i love youuuu!! Ill stay with you palagi okayy? Mahal na mahal kitaa!!!!",1734621176321.png,1734621176458.png,2024-12-19T15:12:56.871Z,0,
676585c96e547ff1e13c412a,Day 6 night church,hi mahal kamusta ka po sana okay ka lang..\r\nSorry po mahal sa pagiging immatured kanina at mga nakaraan na araw pasensya na po nadadamay kitasa mga problema ko sa sarili ko. \r\n\r\nsalamat po sa pagtuturo at pglalaan sa akin ng oras kahit nasasakta  kita I love you mahal ko miss na kita ng sobra. mahal na mahal po kitaaa mas higit pa sa alam mo i love youuu hindi kita iiwan mahal nq mahal kita ,1734706632408.jpeg,1734706632896.jpeg,2024-12-20T14:57:13.133Z,0,
676618d46e547ff1e13c413a,Dec 20,Hello mahal so ayun po apaka kulit ng mahal koo ayaw mag code puro pabukass tas ang bagal pa hahahaha patay tayo dyannn pano na yannn pano gagawin mo pagka pinagawa ka ng project sa interview i love youuuu mag training ng mag training okayy lahat ng aspect dapat alam kahit konti. Dapat nasasanay kana ma stress nako mahal. Ako parang hindi ako mapakali pag ka hindi ako na stress parang may mali parang dapat stress ako. Mag aral okayyy no excuses! Mag aral!!!,1734744276374.png,1734744276381.png,2024-12-21T01:24:36.434Z,0,
6766d69f6e547ff1e13c4149,4days till Christmas ,"Hiii my mahal!! Kind of a bisy day huh, ayunnn si mahal nag code kaninaa nag design din ulit sa canva idk why nag dedesign pasya sa canva tsaka ilalapat sa code parang ang hirap since syempre hindi mo sure kung kaya ba talaga gawin yon sa code anyways its yoyr way my mahal! Sana you are really are liking programming will get you far. I love youuu so much my mahal keep walking at your own pace wag maingit darating ka din dyan i love youuu!",1734792862771.png,1734792862793.jpg,2024-12-21T14:54:23.556Z,0,
6766eea36e547ff1e13c4152,dec 21 : late entry,"hi mahal ko, miss na po kita sobraaa sana miss mo din po ako. Sorry po ngayon lang nakapag diary mama kasi po eh daming utos. Ayun sana po proud ka sa akin kasi nagcocode po ako mahal ko.\r\n\r\nMahal na mahal po kita. noong narinig ko boses mo kanina mahal yung tampo ko nawala as in tapos gumaan din ponpakiramdam ko. \r\n\r\nI love you mahal kooooo salamat po sa araw na ito at patuloy na pagpili sa akin mahal na mahal po kita. mwuahhhh madami!!!",1734799009865.jpeg,1734799009954.jpeg,2024-12-21T16:36:51.057Z,0,
6768151b6e547ff1e13c4156,2nd December ,"Lapit na pasko mahal kooo pano kaya tayo mag kikita? I miss youuu my mahal this day was kind of a unproductive one kasi nag laro lng tayo most of the time minecraft, minecraft nlng mahal na nga ngapa kapa hahaha wala talaga sa dugo mo mag laro mahal ko ayunn i love youuu my mahal! I hope we meet soon enough i love youuu miss na miss na miss na kitaa mwaa!!Hinding hindi ka po iiwan ni llen mo haa okayy?! I love youuu so so muchh!! Mag code tayo pampatulog",1734874395125.jpg,1734874395242.jpg,2024-12-22T13:33:15.315Z,0,
676822b36e547ff1e13c415c,ikawalong simbang gabi ,hi mahal today is sunday and miss na kita noong isang araw pa. Kahit hindi ka naka punta dito mahal ko ang saya ko kasi nagkaroon tau quality time. Ang saya ng mine craft pero ako lang dapat nasa bahay hhaha! \r\n\r\ntapos nag ml tau naistress ka naman po hahaha ! \r\nAlam mo ba mahal nahiwa ako ng bakal doon salalagyan namim tapos marunong na tumae mga baby ko sa litters. tapos mahal naghahanap talaga ako ng dahilan na makapunta ka dito char.. \r\n\r\nAnyways mo I love youuu mahal ko sana sa future may time padin tau :'( I love youuu mahal koo!! miss na miss na kita mwuahhh !! gusto kitang yakapin namimiss ko na po mga yakap mo !! i love you mahall!!\r\n\r\ngrabi tripp ako ng mahal ko ngayon eheheh mwuahh,1734877874016.png,1734877875175.png,2024-12-22T14:31:15.693Z,0,
67696b5357d2ee616cfc9182,Sick day,"Hii mahal i woked up medyo masamapakiramdam and gutommmm, i love youuu mahal ayunn, sama pakiramdam ko ngayon araw miss na miss kitaaa!. Nag laro.kami emel, tas nag laro ako minecraft and ayunnmatutulog yata ang mahal kasoo dumating kaibigan  nya tas yon umalis sila. Mahal koooo!!! Mag oojt na haaa haystt please need po natin maipakita skills natin i love youuuu i love youuu so so muchh!!!",1734962003188.jpeg,1734962003256.jpg,2024-12-23T13:53:23.468Z,0,
676970d457d2ee616cfc918a,Monday last day of simbang gabi,"Hi diary, so ayun tanghali ka na naman po gumising tapos maysipon ka po tapos naglaro tau ml tapos dumating kaibigan ko ayun dami niyang chika mahal tapos lumabas kami nag 7/11 tapos mahal ayun hinatid niya ako sa bahay tapos natulog. Ako nagusap tau saglit. Tapos ayun syempre hindi ka naman po kumain. Tapos pagkagising ko nagpunta ako kala ate dsmi din chika plus sermon tapos nag simba po kami tapos ngayon magkausap tauuu kazi miss na kita uwuuu I miss you mahal ko I really want to hug youuu and kiss youu I miss youuu so much I love youu! \r\n\r\n",1734963411076.jpg,1734963412239.jpeg,2024-12-23T14:16:52.325Z,0,
676970d557d2ee616cfc918c,Monday last day of simbang gabi,"Hi diary, so ayun tanghali ka na naman po gumising tapos maysipon ka po tapos naglaro tau ml tapos dumating kaibigan ko ayun dami niyang chika mahal tapos lumabas kami nag 7/11 tapos mahal ayun hinatid niya ako sa bahay tapos natulog. Ako nagusap tau saglit. Tapos ayun syempre hindi ka naman po kumain. Tapos pagkagising ko nagpunta ako kala ate dsmi din chika plus sermon tapos nag simba po kami tapos ngayon magkausap tauuu kazi miss na kita uwuuu I miss you mahal ko I really want to hug youuu and kiss youu I miss youuu so much I love youu! \r\n\r\n",1734963412362.jpg,1734963413131.jpeg,2024-12-23T14:16:53.152Z,0,
676ac9fc40ddcfea0a8018a5,Christmas Eve,"Hiii mahal kooo! First sa infinite Christmas na ako ang partner mo, ang wish ko for this Christmas sana wag ka mapagod saakin sana maging maayos ang lahat sating dalawa, pero hindi naman ipinagsasapanalangin ko to ofcourse gagawan din ng paraan mahal na mahal ka nga po ee diba i love youuu my mahal ko sobraaa enjoy Christmas day with your fam mahal naMahal kitaa merry Christmas my mahal!!! Please be mine forever i love youuu so so muchh gandaa!!",1735051772699.jpeg,1735051772727.jpeg,2024-12-24T14:49:32.837Z,0,
676b0cd540ddcfea0a8018bd,Fever+Busy= Christmas Eve,may sakit ang aking mahal\r\n\r\ntoday was a busy day for me mahal ko sorry if hindi po kita machat ng maayus mahal ko. Miss na miss na po kita.\r\n\r\nayun mahal nalulungkot ako hindi man lang kita maalalayan ngayon may sakit ka ksi hindi ako makapunta dyan sa inyo tapos amg layo mo pa po. haist\r\n\r\ntapos ayaw mo pa po makinig ayaw mo kumain ayaw  mo magpahinga sa tamang oras. \r\nAnyways mahal ko Merry Christmas pooo !! \r\n\r\ni love you as always I hope and wish na gumaling ka na poo I love youuuu i miss you so kuch grabi po talaga busy po kasi magkabilaang bahay pamilya yung pinuntahan namin sorry po talaga :'( \r\n\r\ni love youuu mwuahhh mwuahh\r\n\r\nsorry mahal ko for late entry I hope you are now okay Sleep well my mahal ko. I miss you my darling mahal ko! \r\n\r\nmerry christmas my John Llen mwuahh!! \r\n\r\ninantay konpo server I'm going yo slee na po,1735068884476.jpeg,1735068884835.png,2024-12-24T19:34:45.565Z,0,
676c1113aa0a404e36bcd599,Christmas Day,hi mahal ko so ayun pagkagising ko ikaw naman busy may event dyan sa inyo. Tapos sa akin ano hahaha panay utos ang mother lily ko. tapos naglaro tau ml hahaha gusto ko ulit maglaro ml hahaha pero yun akala ko din makakatulog akonkanina pero hindi. Tapos ang saya ng laro natin kanina hahahaha with your couzzzzz. Tapos ayun dumalaw si childhood friend here sa bahay tapos ikaw umalis tapos nagkwentuhan kami may pa IceCream pa si mama hahaha. tapos ayun nagbalot kami ni mama tapos ayun kumain kami ng dinner tapos ewan ko nag lalabo talaga paningin kontapos hihilo ako feeling ko sa mata ko cya tapos gusto ko maglaro kaso need na matulog ng maaga. Daya mk mahal quota ka sa pic ko tapos hmmp. \r\n\r\nAnyways our first Christmas na mag jowa tayo sana hanggang sa dulo magkasama tau sa madami pang events mahal ah. Sana Next Christmas Eve makasama ka na sa akin. \r\n\r\ni love you mahal ko miss nanpo kita Yung panaginip mo kanina hindi po mangyayari yun ha! \r\n\r\nproprotektahan kita at hindi kita ipapamigay okay mahal koo mwuahhhh!!! I love youuu!!! \r\n\r\n💗nagmamahal ang iyong pinakamamahal mwuah I am always here and be with youuuu!!,1735135507362.jpeg,1735135507403.jpeg,2024-12-25T14:05:07.455Z,0,
676c4fc0aa0a404e36bcd5a1,Christmas Day,"Hello mahal ako naman ang busy whole day dahil dumating ang mga pamangkin, pinamaskohan ko sila tas nag laro laro sila dto. i miss youuu my mahal im happy kasi napag laaanan parin kita ng oras kahit na medyo busy here sa bahay also im happy na naiitindihan mo hindi ka po nagagalit mahal na mahal kitaa mahal kooo sobraaa i love youuu so so muchh! See you Tomorrow okayy i love youuu so so muchhh!! Mwaaa mwaaa!",1735151552008.jpeg,1735151552211.webp,2024-12-25T18:32:32.293Z,0,
676d72beaa0a404e36bcd5a8,Met you again my mahal!,"hello mahal koo at laSt nagkitA ulit tayo mahal ko, my alaRm woke me up so thAt i could go to you, i rode a Passenger motorcycle taxi so i could go to you, Mahal kO ..... when i saw you napatalon puso ko sa sayankasi finally i can see you and hold you again i promise to love you forever and ever. mahal ko hindi man gusto ni tito at tita na magkaroon ka ng karelasyon ng maaga pero siguro gusto nila na mapunta ka sa mabuting lalake at kaya kang protekhan. ako hindi ako mabuting lalaki pero kaya kitang protektahan. yung mabuting lalaki is bounded by morals yan e, if may nalulunod na tao ikaw or maraming tao yung sasagipin goodguy sya e sasagipin nya maraming tao maiiwan ka malulunod pero hindi ako ganun mahal, i love you so much to the point that i will burn this whole earth just so i can sleep peacefully in your arms thats how much i love you and no one and nothing can compare i love you really love you sooo much, thankyouu for all things you did and i hope i made you happy ngayon araw i love youyy so so much my queen mwaaa i love youuu so so muchhh\r\n\r\n-PS: may puzzle tong diary ko and if na find out mo what it is tell me hhehe mwaa",1735226044889.jpg,1735226046745.webp,2024-12-26T15:14:06.824Z,0,
676d752caa0a404e36bcd5b0,Ang pagkikita 💖,hi mahal ko salamat po kasi binisita mo ako ngayon araw! I miss you so much mahal ko! Parang kulang ang isang araw para magkita tayong dalawa. GRABI YUNG HORROR MAHAL KAGIGIL KA HAHAHA! mahal ko ang fluffy mo po talaga miss na kita yakapin at mga yakap mo. \r\n\r\nI also miss your kisses thank you mahal for that! \r\n\r\nI love youuu mahall ko miss na kita daya mo ah nag diary ka pala hahaha! I love youu mahal ko mwuahh!!! sana po nagustuhan mo gift ko sau ehehehehe I love youuu mahal salamat mahal kooo ulit you made my day meaningful and happy! Hindi ako mapapagod sau okayyy!! kaya wag ka din po mapagod sa akin I love youuu mahal ko! let's create more memories together forever! ,1735226667924.jpeg,1735226668006.jpeg,2024-12-26T15:24:28.130Z,0,
676eb601aa0a404e36bcd5b8,Miss kana,"Ayun mahal kooo day after natin magkita miss na miss na kita. Miss ko na yung lambing mo yung boses mooo yung kult mooo i miss youu my mahal i wonder kelan kaya ulit tayo mag kikita. Tho mdistant tayo never lalayo yung puso ko kasi sayo ako ee. sayo palagiii!!! Tho malayo at hindi madalas magkita sayo ako ikaw lang mahal na mahal ko Queen of my heart Body and soul. i will never find another more precious than you ,  you are close to me like me mother,like my sister, ikaw lng palagi , and if you only knew for all my life i prayed for someone like you and thank GOD i finally found you thank you my mahal i pray also that you do the same to mee i love youu so so much forever na too my mahal !!!",1735308801873.jpg,1735308801895.jpg,2024-12-27T14:13:21.920Z,0,
676ebebaaa0a404e36bcd5c0,Ojt hunting with bff feat. miss you mahal ko,grabi mahal ko sobrang tiring ng araw na to for me pero I am happy po kasi nakita ko na ang bff ko na mahirap hanapin hahaha. \r\n\r\nAyun sinamahan ko si mama mamalengke umuwi me bahay tapos nagbihis. After sumakay me jeep pinadaan ko jeep sa location ni shiela para sabay kami.Tapos bumaba kami mcdo kasi nandoon cm niya tapos pumuntabkami marikina nag hanap ng paoojthan. Tapos after mahal ko nagpaprint sila so nakisabay ako tapos after kumain muna kami bago lumarga tapos nagsend ule ng resume. Ayun mahal ko tapos ano ba. ikaw umalis bumili ng regalo para sa xmas party niu bukas tapos kami ji shiela bago umuwi nag Chowking kami. Tapos pagkauwi pahinga unti then pumunta ako kay ate tapos nakipagkulitan si kael at sinasama na ako pauwi so umuwi na ako. Tapos ang saya ng talk time with mama tyaka yung chitchat namin ni shiela. Kaso nga lang namiss na po kita mahal kooo sobra 😭😭 haist kala ko talaga makakapagkita din tau ngayon pero hindi tau natuloy both :'( i miss you pooo!!! i love you forever wag mo akong iiwan I love youuuu mahal ko excited na ako sa sunday!! ,1735311030304.jpeg,1735311030964.jpeg,2024-12-27T14:50:34.087Z,0,
676ffdd1aa0a404e36bcd5ca,Busy Saturday,Hi mahal ko alam ko hindi po kita masyado nachachat kanina sorry po tinulungan ko si mama mag ayus ng relyenong bangus tapos pumunta po kami sa reunion get together daw. \r\n\r\ntapos pagod na pagod ako mahal ko. Ikaw naman po busy ka sa event niyo ng mga couzzz moo. Enjoy kau mahal koo ahhh. I miss youu as always kahit hindi ako nakakapagchat sayo okay poo. Mahal na mahal kita lagi !! alam mo I am happy na umabot tayo sa gantong situation na naging tayo. Napakaswerte ko po sayo sobraaa !! I miss you mahal koo !! mwuah 💗\r\n\r\n,1735392719609.jpeg,1735392721022.jpeg,2024-12-28T13:32:01.771Z,0,
677050e9aa0a404e36bcd5d1,Christmas Party with Cousins,"Hello my mahal day started that im mising you umalis ang nag punta kayo sa reunion i love you my mahal! Then nag gabi na nang simula na magpunta mga pinsan ko then ayunn Christmas party started, it ended na ako nag lipit ng lahat haha as always i love youu tas yon my mahal alam mo po napakaswerte ko sayo kasi even tho you missed me so much ee alam mo yun hindi ka po nag ano to get my attention kasi you know and you respect na i have something to attend to na event so maraming salamat mahal ko i love youuu so so much my mahal i love youuu! Mwaa!",1735413988188.jpg,1735413992079.jpg,2024-12-28T19:26:33.232Z,0,
